soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
15841,51.88,6.91,Rhine-Westphalia,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,0.67,0.0,0.17,0.0,0.83,0.5,0.4,0.0,1.0,0.33,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.6,0.5
15852,51.33,12.37,Urban E Germans,1.0,1.0,0.0,1.0,0.5,0.75,1.0,0.0,0.75,0.0,0.43,1.0,0.5,1.0,0.67,0.0,0.17,0.0,0.67,0.75,0.4,1.0,0.5,0.67,0.75,0.4,0.8,1.0,0.0,0.0,1.0,0.5,0.43,0.83,0.5,0.2,0.5
15868,6.66,-1.61,Ghana: Urban,0.75,,1.0,1.0,,,1.0,,1.0,0.25,0.43,0.14,0.5,0.86,1.0,0.33,0.67,0.2,0.67,,0.4,0.6,1.0,0.83,0.5,1.0,1.0,0.8,1.0,0.25,1.0,0.5,0.71,0.33,0.75,0.2,0.5
15871,6.99,35.58,Bench-Maji,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.43,1.0,0.0,0.0,0.67,1.0,0.83,1.0,0.0,0.5,1.0,1.0,1.0,0.83,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.71,0.33,0.25,0.8,0.5
15890,6.25,37.0,Gidole,0.75,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.75,0.86,1.0,0.0,0.0,0.67,0.92,0.83,0.9,0.33,0.5,0.4,0.8,1.0,0.67,0.75,0.4,1.0,0.4,0.0,0.75,0.33,0.5,0.43,0.5,0.75,0.2,0.75
15896,-8.1,156.83,I-Kiribati,0.33,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.25,0.86,0.14,0.0,0.0,0.67,0.0,0.33,0.0,0.67,0.5,0.4,0.0,1.0,0.67,0.5,0.4,1.0,1.0,1.0,0.25,1.0,0.5,0.43,0.33,0.25,0.6,0.25
15907,43.22,142.86,Nivkh,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.83,0.83,1.0,0.67,0.5,0.4,0.0,0.75,0.33,0.25,0.0,1.0,0.8,0.5,0.25,0.0,0.5,0.14,0.33,0.25,0.6,0.5
15929,6.41,-10.75,Dan,1.0,0.88,0.91,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.43,1.0,0.5,0.86,0.67,1.0,0.83,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.75,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.5,0.75,0.2,0.75
15973,12.0,-71.5,Wayuu,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.83,0.67,1.0,0.0,0.5,0.4,0.0,1.0,0.83,0.25,0.4,1.0,0.8,1.0,0.5,0.33,0.5,0.43,0.0,0.5,0.8,0.75
15978,-9.07,143.2,Gizra,0.42,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.75,0.86,0.14,0.0,0.0,0.67,0.92,0.33,1.0,0.0,0.5,0.6,1.0,1.0,0.83,0.25,1.0,0.0,0.8,1.0,0.75,1.0,0.5,0.71,0.5,0.5,0.8,0.25
15984,-8.86,143.4,Kerewo,0.33,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.25,1.0,0.43,0.0,0.0,1.0,0.83,0.33,0.9,0.0,0.25,0.2,0.2,0.5,0.17,0.25,0.0,1.0,0.8,0.5,0.25,1.0,1.0,0.86,0.33,0.25,1.0,0.75
15995,-6.16,35.75,Gogo,0.83,0.12,0.36,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.57,0.14,0.67,0.0,0.67,0.83,0.67,1.0,0.0,0.5,0.6,0.6,1.0,0.33,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.86,1.0,1.0,0.8,0.75
16028,-6.16,35.75,Maria Gond,0.33,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.75,0.43,0.14,0.0,0.0,0.67,0.42,0.67,0.9,0.33,0.75,0.4,0.0,1.0,0.83,0.5,1.0,0.0,1.0,0.5,0.75,1.0,0.5,0.43,0.5,0.5,0.6,0.75
16039,23.7,86.94,Kanyapur,0.08,0.75,0.27,0.25,0.25,0.0,0.5,0.5,0.75,0.0,0.86,0.0,0.5,0.57,0.67,0.0,0.67,1.0,0.0,0.75,0.2,0.0,0.0,0.17,0.75,0.0,1.0,0.4,0.5,0.0,1.0,0.5,0.14,0.0,0.5,0.8,0.25
16083,39.57,20.76,Greek Epirus,0.08,0.62,0.45,0.25,0.0,0.0,0.75,0.5,0.75,0.0,1.0,0.0,1.0,0.29,0.67,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.14,0.33,0.25,0.6,0.25
16094,37.34,22.35,Kalamata,0.08,0.62,0.45,0.25,0.0,0.0,0.75,0.5,0.75,0.0,0.43,0.0,1.0,0.57,0.67,0.75,0.0,1.0,0.0,0.75,0.2,0.0,0.0,0.67,0.5,0.4,0.8,0.0,0.0,0.0,1.0,0.75,0.14,0.33,0.5,0.6,0.25
16100,42.18,2.91,Pontos,0.08,0.62,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.57,0.0,0.67,0.0,0.67,0.92,0.33,0.9,0.33,0.5,0.2,0.0,0.5,0.67,0.5,1.0,1.0,0.8,0.5,0.0,1.0,0.75,0.43,0.33,0.75,0.6,0.25
16127,65.61,-37.63,Tunumiit,0.08,0.62,0.09,0.75,0.25,0.25,0.25,0.0,0.0,0.75,1.0,0.14,0.67,0.0,0.67,0.75,0.33,0.9,0.0,0.25,0.6,0.0,1.0,0.33,0.5,0.0,0.4,0.8,1.0,0.75,1.0,0.75,0.71,0.33,0.25,0.6,0.75
16138,12.22,-61.61,Grenada,0.75,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.43,0.14,0.5,0.0,0.67,0.83,0.83,1.0,0.0,0.5,0.6,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.71,0.5,0.5,0.6,0.5
16170,-9.57,160.14,Guale,0.92,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.67,0.92,0.67,0.6,0.83,0.75,0.4,1.0,1.0,0.33,0.5,0.4,0.0,0.8,0.0,1.0,0.33,0.75,0.71,0.83,0.5,0.8,1.0
16182,16.31,-61.43,Guadeloupe,0.75,0.88,1.0,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.43,0.14,0.5,0.86,0.67,0.75,0.83,0.9,0.67,0.5,0.4,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.71,0.5,0.5,0.6,0.5
16193,8.74,-66.23,Guahibo,0.33,0.0,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.75,0.57,0.43,0.0,0.0,0.67,0.92,0.67,1.0,0.0,0.5,0.6,0.0,0.75,0.67,0.5,0.4,1.0,0.8,1.0,0.75,1.0,0.75,0.43,0.33,0.75,0.6,0.75
16292,1.61,16.04,Ngundi,1.0,1.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.43,1.0,0.5,0.86,0.67,0.5,0.67,1.0,0.67,0.25,0.4,1.0,1.0,0.83,0.25,1.0,1.0,0.4,0.0,0.75,1.0,0.75,0.86,0.5,0.5,0.8,0.75
16363,48.29,20.69,Hungarian Roma,0.08,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.75,0.43,0.0,0.5,0.57,0.67,0.33,0.67,0.3,0.33,0.75,0.4,0.0,1.0,0.83,0.5,0.4,0.8,0.8,1.0,0.75,1.0,0.75,0.43,0.33,0.5,0.2,0.5
16402,48.29,20.69,Zanzibar Swahili,0.58,1.0,0.27,1.0,0.5,0.5,0.5,0.75,1.0,0.25,0.43,0.14,0.5,0.57,0.67,0.08,0.83,1.0,0.33,0.5,0.6,0.0,1.0,0.67,0.5,1.0,1.0,0.4,0.5,0.25,0.33,0.5,0.14,0.0,0.25,0.6,0.75
16424,53.0,-132.0,Haida,0.42,0.12,0.36,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.86,0.14,0.17,0.0,0.33,0.42,0.33,0.0,0.0,0.75,0.6,0.0,0.75,0.67,0.5,0.4,1.0,0.8,1.0,0.75,0.33,0.75,0.43,0.33,0.5,0.8,0.75
16429,-9.47,147.2,Hahon,0.92,0.25,0.36,1.0,0.5,0.75,0.5,0.75,0.75,0.5,0.86,0.14,0.17,0.14,0.67,0.92,0.0,1.0,,1.0,0.6,0.8,1.0,0.83,0.75,1.0,0.0,0.8,0.5,0.5,1.0,0.5,0.43,0.5,0.5,0.2,0.75
16446,18.59,-72.3,Haiti,0.58,1.0,0.27,0.5,0.75,1.0,1.0,1.0,1.0,0.5,0.43,0.14,0.5,0.86,0.67,0.83,0.67,1.0,0.33,0.75,0.4,0.0,1.0,0.67,0.75,1.0,1.0,0.8,1.0,0.5,1.0,0.75,0.71,0.5,0.5,0.6,0.5
16457,23.37,113.76,Hakka,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.67,0.83,0.33,0.9,0.0,0.5,0.2,0.0,0.5,0.67,0.5,0.0,1.0,0.4,0.5,0.25,1.0,0.5,0.14,0.33,0.5,0.6,0.25
16473,-9.47,147.2,Halia,0.92,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.67,0.42,0.33,0.6,,0.75,0.6,1.0,1.0,0.33,0.75,0.4,0.0,0.4,0.0,1.0,1.0,0.5,0.71,0.5,0.5,0.6,1.0
16479,13.83,29.41,Hamar,0.92,0.25,0.36,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.43,0.71,0.5,0.71,0.67,0.67,0.83,1.0,0.33,0.75,0.4,1.0,0.75,0.67,0.75,1.0,1.0,0.8,1.0,1.0,0.33,1.0,0.71,0.5,0.5,0.6,1.0
16517,-6.8,146.56,Anga,0.83,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.5,0.86,1.0,0.0,0.0,0.67,0.83,0.67,0.9,0.33,0.25,0.4,0.2,1.0,0.83,0.5,0.2,0.0,0.8,0.0,0.5,1.0,0.5,0.43,0.33,0.5,0.2,0.75
16545,16.56,121.26,Hanunoo,0.08,0.62,0.09,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.0,0.33,1.0,0.67,0.5,0.2,0.0,0.5,0.33,0.25,0.0,1.0,0.8,1.0,0.0,1.0,0.75,0.71,0.0,0.25,1.0,0.0
16578,-3.58,35.0,Hadza,0.42,0.12,0.36,1.0,0.75,0.75,0.5,0.0,0.0,1.0,0.43,0.14,0.17,0.14,0.67,0.67,0.67,1.0,0.0,0.75,0.6,0.8,1.0,0.67,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.71,0.5,0.75,0.6,0.75
16589,11.74,8.52,Hausa Kanawa,0.08,0.12,0.27,0.25,0.0,0.0,0.5,1.0,1.0,0.25,0.43,0.0,0.5,0.57,0.67,0.92,0.67,1.0,0.33,0.75,0.6,0.0,0.5,0.83,0.5,1.0,1.0,0.4,1.0,0.25,1.0,0.75,0.71,0.5,0.5,0.2,0.75
16600,38.98,-114.3,Havsuwʼ Baaja,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.86,0.0,0.17,0.0,0.33,0.42,0.67,0.2,0.33,0.25,0.6,0.0,0.75,0.67,0.5,1.0,1.0,1.0,0.5,0.25,1.0,0.75,0.43,0.33,0.0,0.6,0.5
16611,20.0,-155.82,Native Hawai'i,0.25,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.67,0.92,0.83,1.0,1.0,0.25,0.6,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.71,0.83,0.75,0.8,0.0
16622,11.19,29.41,Hawazma,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.5,0.0,0.67,0.75,0.67,0.9,0.33,0.75,0.4,0.0,0.75,0.83,0.5,0.4,1.0,0.8,1.0,0.25,1.0,0.75,0.14,0.33,0.5,0.6,0.75
16633,-1.32,31.8,Haya,0.75,1.0,0.82,1.0,1.0,0.75,1.0,0.5,0.75,0.5,0.43,0.14,0.5,0.71,0.67,0.33,0.67,0.4,0.0,0.25,0.2,0.2,0.5,0.33,0.5,1.0,1.0,0.4,0.0,0.5,0.33,0.75,0.71,0.83,0.25,0.8,1.0
16644,34.81,67.82,Hazara,0.5,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.43,0.0,0.0,0.67,0.0,0.17,0.0,0.0,0.5,0.2,0.0,0.0,0.33,0.5,0.0,1.0,0.4,0.5,0.0,0.33,0.5,0.0,0.0,0.25,0.2,0.25
16655,12.8,45.03,Yemenite Jews,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.5,0.0,0.25,0.86,0.0,0.5,0.0,0.67,0.0,0.17,0.0,0.0,0.5,0.2,0.0,0.0,0.67,1.0,0.4,1.0,0.0,0.0,0.25,0.0,0.5,0.14,0.0,0.0,0.2,0.75
16666,57.26,-7.33,South Uist,0.58,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,0.5,0.43,0.14,0.0,0.0,0.67,0.42,0.67,0.4,0.33,0.75,0.4,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.71,0.5,0.5,0.6,0.25
16688,-7.73,35.69,Hehe,0.08,0.12,0.36,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.43,0.14,0.5,0.71,1.0,0.75,0.67,1.0,0.33,0.5,0.4,0.0,1.0,0.83,0.5,1.0,1.0,0.8,1.0,0.5,1.0,0.5,0.71,0.33,0.5,0.6,0.75
16710,-14.11,28.28,Tumbuka,0.75,0.25,0.36,1.0,0.75,1.0,0.5,1.0,1.0,0.5,0.43,0.14,0.17,0.14,0.0,0.5,0.33,0.9,0.0,0.25,0.4,0.8,1.0,0.67,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.43,1.0,0.5,0.6,0.5
16750,19.15,84.22,Hill Saora,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.83,0.67,0.9,0.0,0.5,0.4,0.0,0.75,0.67,0.25,0.4,1.0,0.8,1.0,0.5,1.0,0.5,0.43,0.0,0.5,0.6,0.25
16787,-19.4,13.91,Himba,1.0,0.12,0.91,1.0,1.0,0.75,1.0,1.0,0.5,0.75,0.86,1.0,0.67,0.86,0.67,1.0,0.67,1.0,0.0,0.5,1.0,1.0,1.0,0.83,0.5,1.0,1.0,0.8,0.5,0.75,1.0,0.5,0.86,0.83,0.75,0.8,1.0
16792,25.88,84.29,Bhojpuri,0.08,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.67,0.67,0.9,0.0,0.5,0.2,0.0,0.5,0.67,0.5,0.4,0.8,0.8,0.5,0.0,1.0,0.5,0.43,0.33,0.5,0.8,0.25
16809,43.22,142.86,Hokkaido Ainu,0.08,0.0,0.36,1.0,0.5,0.5,0.5,1.0,0.5,0.75,0.86,0.14,0.17,0.14,0.67,0.92,0.67,1.0,0.0,0.75,0.6,0.0,0.75,0.33,0.5,0.4,1.0,0.8,0.5,0.75,0.0,0.75,0.71,0.33,0.25,0.6,0.5
16825,-9.44,159.97,Honiara,0.33,0.12,0.09,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.43,0.14,0.5,0.0,0.67,0.42,0.33,0.4,0.83,0.75,0.4,0.8,1.0,0.67,0.5,1.0,1.0,0.4,1.0,0.0,1.0,0.75,0.86,0.33,0.75,0.6,0.5
16831,36.06,-109.18,Hopituh Shi-nu-mu,0.42,0.12,0.09,0.5,0.75,0.75,0.25,0.0,0.0,0.75,0.86,0.14,0.83,0.0,0.67,0.17,0.67,0.0,0.33,0.75,0.6,0.0,0.75,0.67,0.75,1.0,1.0,0.8,1.0,0.75,0.33,0.75,0.71,0.5,0.5,0.0,0.5
16869,35.95,103.28,Hui,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.17,0.33,0.3,0.67,0.75,0.4,0.0,0.25,0.33,0.75,0.4,1.0,0.8,0.5,0.5,0.0,0.75,0.43,0.33,0.5,0.6,0.5
16875,20.65,-103.42,Wixáritari,0.08,0.25,0.27,0.25,0.0,0.0,1.0,0.0,0.0,0.75,0.43,0.0,0.5,0.0,0.67,0.83,0.83,1.0,0.67,0.5,0.6,0.0,1.0,0.67,0.25,0.4,1.0,0.8,1.0,0.75,1.0,0.5,0.43,0.33,0.25,0.8,0.5
16919,47.6,19.36,Magyar,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.42,0.33,0.4,0.0,0.5,0.4,0.0,1.0,0.67,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.75,0.71,0.83,0.75,0.6,0.25
16930,41.09,-123.68,Natinixwe,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.43,0.57,0.17,0.0,0.67,0.92,0.33,1.0,0.0,0.75,0.6,1.0,0.25,0.83,0.5,1.0,1.0,0.8,1.0,0.75,0.0,0.5,0.43,0.33,0.5,0.2,1.0
16963,-2.56,147.28,Iatmul,0.42,0.75,0.36,1.0,0.0,0.75,0.5,1.0,0.5,0.75,0.86,0.14,0.83,0.14,0.67,0.83,0.33,0.9,0.0,0.25,0.4,0.0,1.0,0.83,0.25,0.2,1.0,0.8,1.0,0.75,1.0,0.5,0.71,0.33,0.5,0.8,0.75
16974,1.55,110.35,Iban,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.0,0.17,1.0,0.0,0.25,0.2,0.0,0.5,0.17,0.25,0.0,1.0,0.8,0.5,0.0,0.0,0.75,0.14,0.33,0.25,0.8,0.0
16996,5.85,6.85,Igbo,0.58,0.12,0.36,1.0,1.0,1.0,0.5,0.75,1.0,0.75,0.86,0.14,0.83,0.57,0.67,0.0,0.83,0.0,0.0,0.75,0.4,0.6,0.75,0.67,0.5,1.0,1.0,0.8,0.5,0.75,0.33,0.5,0.71,0.5,0.5,0.6,0.75
17029,7.25,144.44,Ifaluk,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.83,0.0,1.0,1.0,0.25,0.4,0.0,0.75,0.17,0.5,0.4,1.0,0.4,1.0,0.0,1.0,0.75,0.43,0.83,0.75,0.6,0.25
17062,16.83,121.17,Ifugao,0.42,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.43,0.0,0.0,0.67,0.0,0.17,1.0,0.0,0.25,0.4,0.6,0.25,0.33,0.25,0.0,1.0,0.8,0.5,0.0,1.0,0.5,0.14,0.5,0.5,0.8,0.75
17106,16.55,120.8,Ibaloi,0.42,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.25,1.0,0.14,0.0,0.0,0.67,0.92,0.17,1.0,0.0,0.25,0.4,0.0,1.0,0.17,0.5,0.0,1.0,0.8,0.5,0.25,1.0,0.5,0.14,0.33,0.5,1.0,0.5
17150,16.08,120.62,Ilocano,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.14,0.0,0.0,0.2,0.0
17183,16.08,120.62,S Indian Folk,0.08,0.62,0.55,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.43,0.0,0.5,0.71,0.67,0.75,0.33,1.0,0.0,0.25,0.2,0.0,0.0,0.67,0.25,0.4,0.8,0.0,0.0,0.0,1.0,0.5,0.43,0.0,0.25,0.6,0.25
17194,10.16,-61.43,Indo-Trinidad,0.08,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,0.67,0.42,0.33,0.0,0.0,0.5,0.4,0.0,0.5,0.33,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.14,0.0,0.25,0.6,0.25
17227,43.4,44.82,Ingush,0.08,0.12,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.57,0.0,0.67,0.0,0.67,0.42,0.67,0.3,0.0,0.5,0.4,0.0,0.75,0.67,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.71,0.5,0.25,0.6,0.5
17232,43.4,44.82,Nunatsiarmiut,1.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.43,0.86,0.0,0.0,0.67,1.0,0.83,1.0,0.33,0.75,1.0,1.0,1.0,0.83,0.25,0.4,0.0,1.0,1.0,1.0,0.0,1.0,0.43,0.0,0.0,0.2,1.0
17234,43.4,44.82,Qikiqtaaluk Inuit,1.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.43,0.57,0.0,0.0,0.67,0.0,0.83,1.0,0.0,1.0,0.4,0.0,1.0,0.83,0.5,0.4,0.0,1.0,1.0,1.0,0.33,1.0,0.71,0.0,1.0,0.2,1.0
17236,60.02,-70.02,Nunavimmiut,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.42,0.67,0.2,0.0,0.5,0.6,0.0,1.0,0.83,0.25,0.4,0.0,1.0,1.0,0.5,1.0,0.75,0.71,0.5,0.0,0.2,0.5
17249,38.42,45.76,Iran,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.5,0.2,0.0,0.0,0.17,0.75,0.0,1.0,0.8,0.0,0.0,0.0,0.5,0.14,0.33,0.75,0.6,0.25
17265,-1.33,133.17,Papua,0.58,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.0,0.5,1.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.25,0.4,0.0,0.75,0.33,0.25,0.0,1.0,0.8,0.5,0.5,1.0,0.75,0.86,0.5,0.75,0.8,0.75
17271,54.59,-5.93,Ulster,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.42,0.33,0.4,0.67,0.75,0.4,0.0,1.0,0.33,0.5,0.4,1.0,1.0,1.0,0.25,1.0,0.5,0.71,0.5,0.5,0.6,0.25
17282,54.59,-5.93,Onödowáʼga꞉ (Seneca),0.58,0.12,0.27,0.5,0.5,0.75,0.5,0.75,1.0,0.75,0.86,0.14,0.17,0.14,0.67,0.17,0.33,0.0,0.83,0.5,0.6,0.0,0.75,0.67,0.5,1.0,1.0,0.8,1.0,0.75,0.33,0.5,0.43,0.5,0.5,0.2,0.5
17330,45.08,13.85,Croatian Istria,0.42,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.43,0.14,0.0,0.0,1.0,0.42,0.33,0.2,0.33,0.5,0.4,0.8,0.75,0.67,0.75,0.4,0.0,0.8,0.0,0.5,0.33,0.25,0.43,0.33,0.5,0.2,0.5
17350,45.08,13.85,Letino,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.83,0.33,1.0,0.33,0.5,0.4,0.0,0.5,0.33,0.75,0.4,1.0,0.4,0.0,0.25,0.33,0.25,0.14,0.0,0.25,0.2,0.25
17359,41.82,15.77,Gargano,0.08,0.12,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.43,0.0,0.5,0.0,0.67,0.33,0.33,0.3,0.0,0.5,0.4,0.0,0.75,0.33,0.5,0.4,1.0,0.8,1.0,0.25,1.0,0.5,0.0,0.33,0.5,0.2,0.5
17375,44.34,10.49,Emilia-Romagna,0.08,,0.36,0.25,0.0,0.0,1.0,,0.75,0.5,1.0,0.0,0.5,1.0,0.67,0.25,0.67,0.2,0.0,0.5,0.4,0.0,0.25,0.0,0.75,0.0,1.0,1.0,0.0,0.5,0.0,0.25,0.43,0.5,0.25,0.2,0.25
17378,43.37,13.21,Umbria-Marche,0.75,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.86,1.0,0.0,0.0,0.0,0.83,0.33,0.9,0.0,0.75,0.4,0.8,0.5,0.33,0.75,0.2,1.0,0.8,0.5,0.5,0.33,0.5,0.43,0.5,0.5,0.2,0.5
17403,45.21,12.27,Chioggia,0.92,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.25,0.43,0.14,0.0,0.0,0.67,0.17,0.17,0.0,0.0,0.25,0.4,0.8,1.0,0.17,0.5,0.0,1.0,0.8,0.5,0.25,1.0,0.5,0.14,0.83,0.25,0.8,0.25
17414,38.92,1.29,Ibiza,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.86,0.0,0.83,0.0,0.67,0.75,0.17,1.0,0.67,0.25,0.2,0.0,0.25,0.17,0.75,0.0,0.0,0.4,0.5,0.0,0.0,0.25,1.0,0.0,0.25,0.2,0.25
17436,-11.24,-53.2,Yawalapiti,0.08,0.12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.17,0.0,0.67,0.17,0.67,0.0,0.0,0.5,0.6,0.0,1.0,0.33,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.43,0.33,0.25,0.6,0.5
17469,-11.24,-53.2,Semelai,0.75,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.67,0.25,0.33,0.9,0.0,0.75,0.2,0.2,1.0,0.17,0.25,0.0,0.0,0.4,0.5,0.25,1.0,0.75,0.14,0.33,0.25,0.8,0.25
17474,5.55,101.33,Jahai,0.75,0.25,0.73,0.5,0.5,0.5,1.0,1.0,0.75,0.5,0.86,1.0,0.5,1.0,0.67,0.83,0.67,0.9,0.0,0.25,0.4,0.0,0.75,0.67,0.5,0.4,1.0,1.0,1.0,0.5,0.33,0.5,0.14,0.33,0.75,0.6,0.25
17480,17.97,-76.43,Jamaican,0.75,0.25,0.36,1.0,0.75,1.0,0.5,1.0,1.0,0.5,0.43,0.14,0.5,0.14,0.67,0.75,0.33,1.0,0.67,0.5,0.4,0.4,1.0,0.67,0.5,1.0,1.0,0.8,1.0,0.5,1.0,0.5,0.71,0.5,0.5,0.2,0.75
17502,35.67,139.65,Tokyo,0.58,0.0,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.43,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.5,0.2,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.0,0.0,0.0,0.5,0.14,0.33,0.25,0.6,0.25
