,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,lat,lng
2947,3131,Lacandon,19526,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.85,0.77,1.0,0.08,0.31,1.0,0.08,1.0,0.69,0.31,0.69,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.08,0.08,0.77,0.77,16.73,-92.63
2948,9051,Lahu (China),62310,0.62,0.62,0.46,0.54,0.54,0.54,1.0,0.77,0.77,0.54,0.46,0.23,0.46,0.54,1.0,0.92,0.54,1.0,0.08,0.54,0.31,0.08,0.31,0.85,0.77,1.0,1.0,0.38,0.08,0.54,0.08,0.54,0.23,0.31,0.54,0.31,0.31,23.36,103.37
2949,3705,Lahu (Thailand),19548,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.46,0.08,0.08,0.08,0.69,0.31,0.77,0.62,0.31,0.77,0.77,0.08,0.77,0.38,0.08,0.38,1.0,0.38,0.08,0.08,0.54,0.54,0.77,0.54,0.77,0.54,0.77,19.91,99.84
2950,3706,Lahu (Thailand),19548,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.69,0.77,0.54,0.85,0.08,0.54,0.54,0.08,0.77,0.23,0.77,0.08,1.0,0.38,0.54,0.31,1.0,0.54,0.62,0.54,0.77,0.77,0.77,19.91,99.84
2951,3704,Lahu (Thailand),19548,0.77,0.62,0.46,1.0,0.31,0.54,1.0,1.0,0.77,0.54,1.0,0.38,0.23,0.23,0.38,0.85,0.77,0.85,0.69,0.54,0.77,0.23,0.77,0.69,0.77,0.08,0.69,0.38,0.54,0.54,1.0,0.31,0.23,0.54,0.54,0.31,0.77,19.91,99.84
2952,9254,"Lake Charles, LA",62484,0.77,0.15,0.46,1.0,0.54,0.54,0.54,1.0,0.77,0.77,0.46,0.23,0.46,0.54,0.69,0.77,1.0,1.0,0.08,0.31,0.54,0.46,0.54,0.85,0.77,0.69,0.69,0.38,0.54,0.77,0.54,0.31,0.46,0.77,0.54,0.77,0.77,30.22,-92.65
2953,3049,Lakota,26940,0.15,0.15,0.38,0.31,0.08,0.08,0.54,0.08,0.08,0.77,0.85,0.08,0.23,0.54,1.0,0.23,0.54,0.08,0.08,0.54,0.77,0.08,0.77,0.38,0.54,1.0,0.69,1.0,1.0,0.77,0.54,0.77,0.62,0.54,0.77,0.54,0.31,43.66,-101.52
2954,3051,Lakota,26940,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.15,0.54,0.23,0.31,0.77,1.0,0.08,0.31,0.23,1.0,0.69,1.0,0.69,1.0,0.54,0.08,0.54,0.77,0.31,0.54,0.31,0.77,43.66,-101.52
2955,3073,Lakota,26940,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.38,0.46,0.54,0.38,0.31,0.77,0.77,0.08,1.0,0.38,0.77,0.69,1.0,0.08,0.54,0.77,0.54,0.77,0.23,0.31,0.54,0.54,0.77,43.66,-101.52
2956,3074,Lakota,26940,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.08,0.38,0.77,0.23,0.08,0.31,0.77,0.08,1.0,0.23,0.31,0.69,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.54,0.54,0.77,1.0,43.66,-101.52
2957,3052,Lakota,26940,0.38,0.15,0.38,0.54,0.54,0.54,0.54,0.54,0.54,0.77,1.0,0.38,0.85,0.38,1.0,0.08,0.54,0.08,0.08,0.77,0.77,0.08,0.54,0.69,0.77,1.0,1.0,0.69,1.0,0.77,0.08,0.77,0.46,0.31,0.31,0.31,0.77,43.66,-101.52
2958,3053,Lakota,26940,0.38,0.23,0.38,0.54,0.54,0.77,0.54,0.77,0.77,0.77,0.85,0.38,0.85,0.38,1.0,0.31,0.54,0.62,0.08,0.54,0.77,0.08,0.54,0.38,1.0,1.0,1.0,0.69,1.0,0.77,0.08,0.31,0.46,0.08,0.08,0.08,0.77,43.66,-101.52
2959,3072,Lakota,26940,0.46,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,1.0,0.38,0.77,0.38,0.08,0.77,1.0,0.08,1.0,0.69,0.77,1.0,1.0,0.38,0.54,0.54,0.08,0.77,0.46,0.31,0.31,0.31,0.77,43.66,-101.52
2960,3050,Lakota,26940,0.62,0.15,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.77,0.85,0.38,0.85,0.23,0.69,0.54,0.31,0.85,0.08,0.77,0.77,0.08,0.54,0.38,0.77,1.0,1.0,0.69,1.0,0.77,0.08,0.54,0.08,0.08,0.31,0.31,0.77,43.66,-101.52
2961,1518,Lakota,26940,0.92,0.62,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.77,0.85,0.23,0.23,0.08,0.38,0.46,0.31,0.23,0.08,0.54,0.77,0.08,0.77,0.69,0.77,1.0,1.0,0.38,0.54,0.77,0.54,0.54,0.23,0.31,0.31,0.08,1.0,43.66,-101.52
2962,9283,Lakota,26940,0.92,0.23,0.46,0.54,1.0,0.54,0.31,1.0,1.0,0.77,0.85,0.38,0.46,0.23,1.0,0.85,0.31,0.85,0.08,0.54,0.77,0.08,1.0,0.69,0.77,1.0,1.0,0.38,0.54,0.77,0.08,0.77,0.62,0.31,0.31,0.31,1.0,43.66,-101.52
2963,3870,Lani,11496,0.92,0.08,0.08,1.0,0.77,0.54,0.08,0.08,0.08,0.77,0.46,0.23,0.08,0.08,0.69,0.92,1.0,0.85,0.08,0.31,0.54,0.23,1.0,0.38,1.0,0.69,1.0,0.69,1.0,0.77,0.54,0.54,0.77,0.54,0.77,0.31,1.0,-3.93,138.82
2964,3872,Lani,11496,0.92,0.08,0.08,1.0,0.77,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.77,0.85,0.31,0.54,0.54,0.62,0.77,0.69,1.0,0.69,1.0,0.69,1.0,0.77,0.54,0.54,0.62,0.54,0.54,0.54,1.0,-3.93,138.82
2965,3871,Lani,11496,1.0,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.46,0.54,0.08,0.08,0.69,0.92,1.0,0.85,0.85,0.77,0.54,1.0,1.0,0.85,0.77,0.69,1.0,0.69,0.54,1.0,1.0,0.77,0.77,0.54,0.77,0.77,1.0,-3.93,138.82
2966,4114,Lanten,19680,0.15,0.15,0.38,0.31,0.08,0.08,0.54,0.54,0.77,0.31,0.85,0.08,0.85,0.54,0.69,0.54,0.77,0.08,0.08,0.31,0.31,0.08,0.31,0.69,0.54,0.69,0.69,0.69,1.0,0.31,0.54,0.54,0.23,0.08,0.54,0.54,0.31,20.91,101.16
2967,4115,Lanten,19680,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,1.0,0.08,0.08,0.08,0.69,0.0,0.77,0.85,0.31,0.31,0.31,0.08,0.54,0.08,0.08,0.08,1.0,0.69,0.08,1.0,0.54,0.77,0.23,0.54,0.54,1.0,1.0,20.91,101.16
2968,9197,Lao,19691,0.08,0.0,0.77,0.0,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,102.52
2969,3109,Lao,19691,0.15,0.23,0.38,0.31,0.08,0.08,1.0,0.54,0.54,0.08,0.46,0.08,0.85,1.0,0.08,0.38,0.77,0.38,0.31,0.77,0.77,0.08,0.31,0.38,0.54,1.0,1.0,0.38,1.0,0.08,0.08,0.77,0.08,0.08,0.54,0.54,0.08,18.11,102.52
2970,3110,Lao,19691,0.15,0.69,0.62,0.31,0.08,0.08,1.0,0.54,0.77,0.08,0.46,0.08,0.85,1.0,0.69,0.08,0.77,0.08,0.31,0.77,0.54,0.08,0.31,0.69,0.54,1.0,1.0,0.38,0.54,0.08,0.08,0.77,0.08,0.08,0.54,0.54,0.08,18.11,102.52
2971,3111,Lao,19691,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.08,1.0,0.08,0.85,0.08,0.69,0.08,0.77,0.08,0.08,0.54,0.54,0.08,0.77,0.85,0.54,1.0,1.0,0.08,1.0,0.08,1.0,1.0,0.23,0.08,0.31,0.54,0.08,18.11,102.52
2972,3112,Lao,19691,0.15,0.15,0.38,0.31,0.08,0.08,1.0,0.54,0.54,0.31,0.85,0.08,0.85,0.54,0.69,0.08,0.77,0.08,0.08,0.54,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.08,1.0,0.31,0.54,1.0,0.46,0.08,0.54,0.54,0.08,18.11,102.52
2973,3114,Lao,19691,0.15,0.69,0.62,0.31,0.08,0.08,1.0,0.54,0.54,0.31,1.0,0.08,0.85,0.54,0.69,0.15,0.54,0.08,0.31,0.77,1.0,0.08,0.08,0.38,0.54,0.08,1.0,0.38,0.54,0.31,0.08,0.77,0.23,0.08,0.54,0.54,0.08,18.11,102.52
2974,3115,Lao,19691,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.08,0.85,0.08,0.85,0.08,0.69,0.85,0.77,0.85,0.69,0.77,1.0,0.08,0.54,0.85,0.54,0.38,0.38,0.38,0.54,0.08,0.54,0.54,0.46,0.08,0.77,0.31,0.08,18.11,102.52
2975,3117,Lao,19691,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.08,0.54,0.08,0.08,0.77,0.77,0.08,0.54,0.38,0.54,0.69,1.0,0.38,1.0,0.08,0.54,1.0,0.46,0.08,0.54,0.54,0.08,18.11,102.52
2976,3659,Lao,19691,0.15,1.0,0.38,0.31,0.08,0.08,1.0,0.54,1.0,0.08,0.46,0.08,0.46,1.0,0.69,0.08,0.77,0.08,0.08,0.77,0.31,0.08,0.31,0.38,0.31,1.0,1.0,0.38,0.54,0.08,0.54,0.77,0.46,0.08,0.54,0.31,0.31,18.11,102.52
2977,9330,Lao,19691,0.15,0.92,0.38,0.31,0.08,0.08,1.0,0.31,0.77,0.08,0.46,0.08,0.46,0.54,0.69,0.08,0.54,0.08,0.31,0.54,0.54,0.08,1.0,0.85,0.54,1.0,1.0,0.69,0.54,0.08,1.0,0.77,0.46,0.08,0.08,0.54,0.31,18.11,102.52
2978,3113,Lao,19691,0.54,0.69,0.38,0.31,0.31,0.31,0.54,0.77,0.54,0.08,1.0,0.38,0.85,0.54,1.0,0.08,0.54,0.08,0.31,0.77,0.77,0.08,0.08,0.38,0.77,0.08,1.0,0.38,1.0,0.08,0.08,1.0,0.23,0.08,0.54,0.54,0.08,18.11,102.52
2979,3116,Lao,19691,0.62,0.23,0.38,0.54,0.54,0.77,1.0,0.54,0.77,0.54,0.46,0.23,0.46,1.0,0.69,0.23,0.77,0.08,0.85,0.77,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.38,0.08,0.54,0.54,1.0,0.23,0.08,0.77,0.54,0.08,18.11,102.52
2980,9161,Latvian,19724,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.54,0.77,0.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71,24.81
2981,9447,Latvian,19724,0.0,0.0,0.38,0.0,0.0,0.0,1.0,0.54,0.54,0.0,0.0,0.0,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71,24.81
2982,4056,Latvian,19724,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.46,0.77,0.38,0.08,0.54,0.54,0.08,1.0,0.38,0.77,0.69,1.0,0.69,0.54,0.31,1.0,0.54,0.62,0.08,0.54,0.54,0.31,56.71,24.81
2983,4061,Latvian,19724,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.92,0.77,1.0,0.08,0.31,0.54,0.08,0.77,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.46,0.31,0.54,0.54,0.54,56.71,24.81
2984,4064,Latvian,19724,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.69,0.08,0.08,0.08,0.69,0.85,0.77,1.0,0.31,0.31,0.54,0.08,0.77,0.38,0.31,0.69,1.0,1.0,0.08,0.08,0.54,0.54,0.46,0.54,0.54,0.54,0.54,56.71,24.81
2985,4065,Latvian,19724,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.62,0.77,0.85,0.08,0.54,0.54,0.08,0.77,0.69,0.54,0.38,1.0,1.0,1.0,0.31,0.54,0.54,0.62,0.54,0.77,0.54,0.31,56.71,24.81
2986,4057,Latvian,19724,0.38,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.69,0.85,0.77,0.54,0.77,1.0,0.38,0.54,0.69,1.0,1.0,0.54,0.31,1.0,0.77,0.62,0.77,0.77,0.54,0.54,56.71,24.81
2987,9240,Latvian,19724,0.38,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.92,0.31,1.0,0.69,0.54,0.54,0.23,1.0,0.38,0.54,0.38,1.0,0.69,1.0,0.54,0.08,0.54,0.62,0.54,0.77,0.54,0.77,56.71,24.81
2988,4055,Latvian,19724,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.46,0.77,0.62,0.69,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,0.54,0.31,1.0,0.54,0.62,0.54,0.54,0.54,0.54,56.71,24.81
2989,4060,Latvian,19724,0.46,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.92,0.77,1.0,0.69,0.31,0.54,0.08,0.77,0.69,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.77,0.54,0.54,56.71,24.81
2990,4063,Latvian,19724,0.46,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.31,0.46,1.0,0.08,0.08,0.69,0.38,0.77,0.62,0.31,0.31,0.54,1.0,1.0,0.69,0.77,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.77,0.77,0.54,0.54,56.71,24.81
2991,4059,Latvian,19724,0.62,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.92,0.77,0.85,0.31,0.31,0.54,0.77,0.77,0.38,0.77,0.69,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.31,0.54,0.54,0.31,56.71,24.81
2992,4058,Latvian,19724,0.77,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.31,1.0,0.23,0.08,0.08,0.69,0.92,0.54,0.85,0.85,0.77,0.54,0.23,1.0,0.38,0.77,0.08,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.54,0.77,0.54,0.31,56.71,24.81
2993,4062,Latvian,19724,0.77,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.54,1.0,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.31,0.31,0.31,0.23,1.0,0.69,1.0,0.08,1.0,0.69,1.0,0.54,1.0,0.54,0.62,0.54,0.54,0.77,0.77,56.71,24.81
2994,4047,Lebanese Maronite,19746,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,1.0,0.08,0.08,0.08,1.0,0.77,0.54,0.85,0.08,0.31,0.31,0.08,0.31,0.69,0.77,1.0,1.0,0.69,1.0,0.77,0.54,0.31,0.0,0.08,0.54,0.31,0.31,33.98,35.63
2995,4051,Lebanese Maronite,19746,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.46,0.08,0.08,0.08,0.69,0.92,0.54,1.0,0.08,0.31,0.54,0.08,0.54,0.38,0.54,1.0,1.0,1.0,1.0,0.08,1.0,0.77,0.62,0.08,0.54,0.54,0.54,33.98,35.63
2996,4045,Lebanese Maronite,19746,0.46,0.62,0.15,0.77,0.54,0.54,0.54,0.31,0.54,0.54,0.46,0.38,0.46,0.23,0.69,0.77,0.54,0.85,0.08,0.31,0.31,0.08,0.08,0.69,0.77,0.69,1.0,1.0,0.54,0.54,1.0,0.54,0.62,0.31,0.77,0.54,0.54,33.98,35.63
2997,4049,Lebanese Maronite,19746,0.46,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.31,0.54,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.54,0.54,0.54,0.54,33.98,35.63
2998,4050,Lebanese Maronite,19746,0.46,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.08,0.46,0.23,0.08,0.08,0.69,0.77,0.54,0.85,0.08,0.31,0.54,0.46,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.08,1.0,0.77,0.77,0.54,0.77,0.54,0.31,33.98,35.63
2999,4053,Lebanese Maronite,19746,0.46,0.15,0.15,1.0,0.77,0.77,0.31,0.08,0.08,0.54,0.46,0.23,0.46,0.08,0.69,0.85,0.54,1.0,0.08,0.31,0.31,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.62,0.31,0.77,0.54,0.54,33.98,35.63
3000,1734,Lebanese Maronite,19746,0.62,0.23,0.38,0.54,0.77,0.77,0.77,0.54,1.0,0.54,1.0,0.23,1.0,0.54,0.69,0.23,0.54,0.08,0.31,0.54,0.54,0.08,0.31,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,0.77,0.08,0.08,0.54,0.54,0.54,33.98,35.63
3001,4048,Lebanese Maronite,19746,0.62,0.69,0.77,0.54,0.08,0.08,1.0,0.54,0.77,0.31,1.0,0.23,1.0,0.54,0.69,0.23,0.54,0.08,0.08,0.31,0.31,0.23,0.54,0.69,0.77,1.0,1.0,1.0,0.08,0.31,0.54,0.54,0.62,0.77,0.54,0.54,0.54,33.98,35.63
3002,4052,Lebanese Maronite,19746,0.62,0.62,0.38,0.54,1.0,1.0,1.0,0.77,0.77,0.08,0.46,0.23,0.46,0.38,0.69,0.23,0.77,0.08,0.08,0.31,0.54,0.08,0.54,0.23,0.31,0.69,0.69,1.0,0.08,0.08,0.54,0.54,0.77,0.77,0.77,0.77,0.31,33.98,35.63
3003,4046,Lebanese Muslims,62466,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.31,0.31,0.08,0.31,0.38,0.77,0.69,1.0,1.0,0.54,0.31,0.54,0.54,0.62,0.31,0.54,0.54,0.54,33.98,35.63
3004,4054,Lebanese Muslims,62466,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.08,0.54,0.54,0.85,0.69,0.77,0.54,0.08,0.31,0.38,0.54,0.08,1.0,1.0,0.54,0.31,0.54,0.77,0.62,0.54,0.77,0.54,0.31,33.98,35.63
3005,790,Leitrim,50248,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.46,0.54,0.46,0.31,0.77,0.54,0.08,0.77,0.38,0.54,0.69,1.0,0.69,1.0,0.54,1.0,0.77,0.46,0.31,0.54,0.54,0.31,53.92,-7.86
3006,810,Leitrim,50248,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.46,0.54,0.46,0.08,0.77,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.46,0.54,0.54,0.54,0.54,53.92,-7.86
3007,179,Lenape,14422,0.46,0.15,0.15,0.54,0.31,0.54,0.54,0.77,1.0,0.77,0.85,0.08,0.08,0.08,0.69,0.85,0.08,0.85,0.69,0.54,0.77,0.08,0.54,0.69,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.77,0.62,0.77,0.77,0.31,0.54,36.79,-95.93
3008,227,Lendu,19801,0.15,0.62,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.85,0.08,0.69,0.08,1.0,0.54,0.77,0.08,0.08,0.54,0.77,0.08,1.0,0.69,0.31,0.69,0.69,0.69,1.0,0.31,1.0,0.77,0.62,0.54,0.31,0.77,0.54,1.57,30.23
3009,228,Lendu,19801,0.15,0.92,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.54,0.85,0.08,0.69,0.08,1.0,0.54,1.0,1.0,0.31,0.77,1.0,0.08,1.0,0.69,0.31,0.69,1.0,0.69,0.54,0.54,1.0,0.54,0.62,0.54,1.0,0.77,0.77,1.57,30.23
3010,229,Lendu,19801,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.69,0.08,0.69,0.08,0.69,0.62,1.0,1.0,0.31,0.31,0.77,0.08,1.0,0.69,0.31,0.69,0.69,0.69,1.0,0.31,1.0,0.77,0.62,0.31,0.31,0.77,0.54,1.57,30.23
3011,677,Leon,26005,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.85,0.08,0.46,0.08,0.69,0.46,0.54,0.38,0.31,0.31,0.54,0.08,0.77,0.85,1.0,1.0,1.0,0.69,1.0,0.08,1.0,0.31,0.23,0.31,0.08,0.31,0.54,1.57,30.23
3012,679,Leon,26005,0.38,0.15,0.38,0.54,0.31,0.77,0.54,0.31,0.77,0.08,0.69,0.23,0.69,0.23,0.69,0.46,0.54,0.46,0.31,0.31,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.69,0.54,0.08,1.0,0.54,0.62,0.54,0.54,0.54,0.54,1.57,30.23
3013,676,Leon,26005,0.69,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.08,0.85,0.23,0.08,0.08,0.69,0.46,0.54,0.46,0.08,0.31,0.54,0.08,0.77,0.38,0.54,0.69,1.0,1.0,1.0,0.08,1.0,0.54,0.46,0.54,0.31,0.54,0.31,1.57,30.23
3014,230,Lese,19856,1.0,0.08,0.08,1.0,0.54,1.0,0.08,0.08,0.08,1.0,0.46,1.0,0.08,0.08,1.0,1.0,1.0,1.0,1.0,0.54,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,0.08,1.0,1.0,0.77,0.62,0.54,0.54,0.31,0.77,2.72,30.64
3015,9344,Lettino,17350,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.31,0.54,0.54,0.08,0.54,0.38,0.77,0.69,1.0,0.38,0.08,0.31,0.54,0.31,0.23,0.08,0.31,0.31,0.31,41.45,14.25
3016,9012,Li,19889,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,1.0,0.08,0.08,0.08,0.69,0.31,0.77,0.62,0.69,0.54,0.31,0.08,0.54,0.38,0.77,0.08,1.0,0.69,0.08,0.54,0.08,0.31,0.46,0.54,0.54,0.31,0.77,39.9,116.4
3017,9048,Lisu,19966,0.62,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.31,1.0,0.38,0.08,0.08,0.0,0.38,0.54,0.38,0.69,0.54,1.0,0.77,0.54,0.23,0.77,0.08,1.0,0.69,1.0,0.31,0.54,0.54,0.62,0.54,0.54,0.54,0.77,22.81,108.36
3018,9215,Lithuanian Folk,30058,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.08,0.46,0.77,0.46,0.69,0.54,0.54,0.08,1.0,0.38,0.54,0.38,1.0,0.69,1.0,0.08,1.0,0.54,0.46,0.54,0.31,1.0,0.31,55.83,24.98
3019,9371,Lithuanian Folk,30058,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.69,0.38,0.54,0.69,0.31,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,0.69,0.54,0.08,1.0,0.54,0.62,0.77,1.0,0.54,0.08,55.83,24.98
3020,9165,Lithuanian Folk,30058,0.46,0.15,0.15,1.0,0.77,0.77,1.0,0.08,0.54,0.54,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.62,0.69,1.0,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,0.54,0.54,1.0,0.54,0.46,0.77,0.77,0.54,0.31,55.83,24.98
3021,30113,Lithuanian Folk,30058,1.0,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.46,1.0,0.08,0.08,0.69,1.0,0.77,0.85,0.08,0.31,0.54,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.54,0.62,1.0,1.0,0.54,0.77,55.83,24.98
3022,686,Llanero,28227,0.31,0.15,0.46,0.31,0.08,0.08,1.0,1.0,1.0,0.08,0.46,0.08,0.46,0.69,0.69,0.77,0.31,1.0,0.08,0.54,0.54,0.08,1.0,0.85,0.54,0.69,1.0,0.38,1.0,0.08,1.0,0.54,0.62,0.31,0.77,0.54,0.31,10.99,-63.91
3023,9218,Llanero,28227,0.31,1.0,0.85,0.08,0.08,0.08,1.0,0.54,0.54,0.31,0.85,0.08,0.46,0.85,0.69,0.31,0.77,0.62,0.69,0.54,0.54,0.08,0.77,0.69,0.77,0.69,1.0,0.69,1.0,0.31,1.0,0.54,0.46,0.54,0.54,0.54,0.77,10.99,-63.91
3024,3630,Loma,27314,0.15,0.92,0.46,0.31,0.08,0.08,1.0,1.0,1.0,0.54,0.85,0.08,0.46,0.85,0.69,0.85,0.77,0.08,0.85,0.54,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.77,0.54,0.54,0.77,0.77,7.61,-9.63
3025,2079,Loma,27314,0.62,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.23,0.23,0.69,0.92,0.77,1.0,0.08,0.54,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.54,7.61,-9.63
3026,462,Loma,27314,0.77,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.85,0.23,0.85,0.85,1.0,0.54,0.54,1.0,0.08,0.54,0.54,0.46,0.54,1.0,0.77,1.0,1.0,0.69,0.54,0.54,1.0,0.54,0.77,0.77,0.31,0.31,0.77,7.61,-9.63
